"Schoolid","School_Name","medium","Latitude","Longitude","shift","low_class","High_class","Z_ID","Zone_Name","D_ID","District_name","SchManagement","SchCategory"
"1924023","GEORGI STOIKOV RAKOVSKI SARVODAYA KANYA VIDYALAYA C-BLOCK DEFENCE COLONY","N/A","28.569494","77.2275905","General","Nursery","12","2225","Zone-25","22","South East","Government","Sarvodaya Sr. Secondary Schools"
"1924025","Defence Colony, Block A- SN SKV","N/A","28.578052837739001","77.231353478718702","General","Nursery","12","2225","Zone-25","22","South East","Government","Sarvodaya Sr. Secondary Schools"
"1924027","East of Kailash, No.2-SKV","N/A","28.555827689612101","77.246521962793395","General","Nursery","12","2225","Zone-25","22","South East","Government","Sarvodaya Sr. Secondary Schools"
"1924031","Sriniwaspuri-GGSSS","N/A","28.563709505248699","77.255981450463807","General","6","12","2225","Zone-25","22","South East","Government","Senior Secondary Schools"
"1924032","East of Kailash, No.1-GGSSS","N/A","28.555891195122701","77.246663069129298","General","6","12","2225","Zone-25","22","South East","Government","Senior Secondary Schools"
"1924033","Andrews Ganj- SKV","N/A","28.564859571882799","77.228627645998102","General","Nursery","12","2225","Zone-25","22","South East","Government","Sarvodaya Sr. Secondary Schools"
"1924037","Jungpura-SKV (Kamla Nehru)","N/A","28.5826095298866","77.242022208023698","Morning","Nursery","12","2225","Zone-25","22","South East","Government","Sarvodaya Sr. Secondary Schools"
"1924038","INA Colony- RPVV","N/A","28.5694593","77.2275995","General","6","12","2225","Zone-25","22","South East","Government","Partibha Vikas Vidhyalya"
"1924039","Kidwai Nagar- Sarvodaya Vidyalaya (Rani Durgawati)","N/A","28.575693464915801","77.214488461153806","General","Nursery","12","2225","Zone-25","22","South East","Government","Sarvodaya Sr. Secondary Schools"
"1924041","Nehru Nagar-G(Co-ed)SSS","N/A","28.5723695601557","77.250968351713894","General","6","12","2225","Zone-25","22","South East","Government","Senior Secondary Schools"
"1924042","Garhi, Jharia Maria-GBSS","N/A","28.556301230694299","77.251774016062399","General","6","10","2225","Zone-25","22","South East","Government","Secondary Schools"
"1924043","Hari Nagar Ashram-S(Co-ed) V","N/A","28.577124171524598","77.261383594631795","General","Nursery","12","2225","Zone-25","22","South East","Government","Sarvodaya Sr. Secondary Schools"
"1924044","Jungpura-S(Co-ed)V","N/A","28.579642471710301","77.250751228138995","General","Nursery","12","2225","Zone-25","22","South East","Government","Sarvodaya Sr. Secondary Schools"
"1924214","Govt. Girls Senior Secondary School","N/A","28.501183","77.238758","Morning","6","12","1924","Zone-24","19","South","Government","Senior Secondary Schools"
"1924215","Govt. Boys Senior Secondary School","N/A","null","null","Evening","6","12","1924","Zone-24","19","South","Government","Senior Secondary Schools"
"1925002","Noor Nagar- SBV ","N/A","28.558648852798299","77.287794427181595","Evening","Nursery","12","2229","Zone-29","22","South East","Government","Sarvodaya Sr. Secondary Schools"
"1925003","Chirag Enclave-S(Co-ed)V (Kautilya)","N/A","28.547682446137699","77.245030757535801","General","Nursery","12","2225","Zone-25","22","South East","Government","Sarvodaya Sr. Secondary Schools"
"1925005","New Friends Colony-GBSSS (Chander Shekhar Azad)","N/A","28.562937365017","77.272968452401301","Evening","6","12","2225","Zone-25","22","South East","Government","Senior Secondary Schools"
"1925006","Madanpur Khadar- GBSSS (Rama Krishna)","N/A","28.529381261411299","77.288865668579106","Evening","6","12","2229","Zone-29","22","South East","Government","Senior Secondary Schools"
"1925007","Tuglakabad Extn.-SBV (Sardar Vallabhbhai Patel)","N/A","28.524211203940499","77.2624359546259","Evening","Nursery","12","2229","Zone-29","22","South East","Government","Sarvodaya Sr. Secondary Schools"
"1925009","Molar Band, No.1- SBV","N/A","28.4948821","77.3240068","Evening","Nursery","12","2229","Zone-29","22","South East","Government","Sarvodaya Sr. Secondary Schools"
"1925014","Tuglakabad Village- SBV","N/A","28.511060972005499","77.266005369522404","Evening","Nursery","12","2229","Zone-29","22","South East","Government","Sarvodaya Sr. Secondary Schools"
"1925015","Badarpur, No.1-GBSSS","N/A","28.507432017059401","77.299157741856902","Evening","6","12","2229","Zone-29","22","South East","Government","Senior Secondary Schools"
"1925017","Tuglakabad, Railway Colony- SBV","N/A","28.506725030618998","77.289412046356802","Evening","Nursery","12","2229","Zone-29","22","South East","Government","Sarvodaya Sr. Secondary Schools"
"1925020","Tuglakabad Extn., No.2-GBSSS","N/A","28.521446","77.258147","Evening","6","12","2229","Zone-29","22","South East","Government","Senior Secondary Schools"
"1925027","Tekhand - GGSSS","N/A","28.524722724574499","77.283751667056094","Morning","6","12","2229","Zone-29","22","South East","Government","Senior Secondary Schools"
"1925029","Kalkaji, No.1-SKV (Veer Savarkar)","N/A","28.545444661493001","77.249975515670499","General","Nursery","12","2225","Zone-25","22","South East","Government","Sarvodaya Sr. Secondary Schools"
"1925031","Tuglakabad, Railway Colony-SKV (Rani Jhansi)","N/A","28.506922619876299","77.289330685432205","Morning","Nursery","12","2229","Zone-29","22","South East","Government","Sarvodaya Sr. Secondary Schools"
"1925032","Green Park Extn.-SKV (Gargi)","N/A","28.560166524637498","77.2017037537601","General","Nursery","12","1923","Zone-23","19","South","Government","Sarvodaya Sr. Secondary Schools"
"1925033","New Friends Colony-SKV","N/A","28.562962864159701","77.272547011011298","Morning","Nursery","12","2225","Zone-25","22","South East","Government","Sarvodaya Sr. Secondary Schools"
"1925035","Noor Nagar-SKV ","N/A","28.558689455901799","77.2876066385803","Morning","Nursery","12","2229","Zone-29","22","South East","Government","Sarvodaya Sr. Secondary Schools"
"1925037","Molar Band, No. 1- SKV","N/A","28.495317635214999","77.326267762289405","Morning","Nursery","12","2229","Zone-29","22","South East","Government","Sarvodaya Sr. Secondary Schools"
"1925038","Kalkaji, No.2-S(Co-ed)V","N/A","28.544094162421398","77.260339718063307","General","Nursery","12","2229","Zone-29","22","South East","Government","Sarvodaya Sr. Secondary Schools"
"1925039","Kalkaji, No.3-G(Co-ed)SSS","N/A","28.542991302882101","77.2596061195798","General","6","12","2229","Zone-29","22","South East","Government","Senior Secondary Schools"
"1925040","Tuglakabad Village-SKV","N/A","28.510230741812599","77.266661546166503","Morning","Nursery","12","2229","Zone-29","22","South East","Government","Sarvodaya Sr. Secondary Schools"
"1925041","Kalkaji, DDA Flats, Phase II-G(Co-ed)SSS","N/A","28.533766252570199","77.256995732706997","General","6","12","2229","Zone-29","22","South East","Government","Senior Secondary Schools"
"1925042","Badarpur, No.1-GGSSS","N/A","28.507569846384499","77.299420177134394","Morning","6","12","2229","Zone-29","22","South East","Government","Senior Secondary Schools"
"1925045","Kalkaji, DDA Flats, Phase II-G(Co-ed)SS","N/A","28.534129967748999","77.256129285869505","General","6","10","2229","Zone-29","22","South East","Government","Secondary Schools"
"1925046","Tuglakabad, Railway Colony, No.2-GGSSS","N/A","28.5068761287318","77.289981569345798","Morning","6","12","2229","Zone-29","22","South East","Government","Senior Secondary Schools"
"1925048","Tuglakabad Extn.-GGSS","N/A","28.5244903630566","77.261606452527602","Morning","6","10","2229","Zone-29","22","South East","Government","Secondary Schools"
"1925049","Joga Bai-SKV","N/A","28.565724","77.269405","Morning","Nursery","12","2225","Zone-25","22","South East","Government","Sarvodaya Sr. Secondary Schools"
"1925050","Molar Band-GBSSS","N/A","28.494951145471799","77.326810398921594","Evening","6","12","2229","Zone-29","22","South East","Government","Senior Secondary Schools"
"1925051","Badarpur, No.2-GBSSS","N/A","28.504802812161198","77.302607553899605","Evening","6","12","2229","Zone-29","22","South East","Government","Senior Secondary Schools"
"1925052","Joga Bai-GBSSS","N/A","28.564070","77.272636","Evening","6","12","2225","Zone-25","22","South East","Government","Senior Secondary Schools"
"1925053","Molar Band, No.2- GGSSS","N/A","28.494670200289502","77.326078477929798","Morning","6","12","2229","Zone-29","22","South East","Government","Senior Secondary Schools"
"1925054","Badarpur, No.2-GGSSS","N/A","28.505150047234601","77.302792303182997","Morning","6","12","2229","Zone-29","22","South East","Government","Senior Secondary Schools"
"1925056","Tughlakabad Extn.-SBV","N/A","28.5239679369448","77.262300362773402","Morning","Nursery","12","2229","Zone-29","22","South East","Government","Sarvodaya Sr. Secondary Schools"
"1925057","Molar Band, No.2-GBSSS","N/A","28.49487808","77.3270424","Evening","6","12","2229","Zone-29","22","South East","Government","Senior Secondary Schools"
"1925058","Tughlakabad, Railway Colony, No.2-GBSSS","N/A","28.5067003915001","77.290011050653803","Evening","6","12","2229","Zone-29","22","South East","Government","Senior Secondary Schools"
"1925059","Lajpat Nagar, Ring Road-SBV (Shaheed Hemu Kalani)","N/A","28.565994032368899","77.245505877925098","General","Nursery","12","2225","Zone-25","22","South East","Government","Sarvodaya Sr. Secondary Schools"
"1925060","Chitranjan Park-S(Co-ed) V (Shyama Prasad Mukherjee)","N/A","28.540945343108199","77.245476992693199","General","Nursery","12","2229","Zone-29","22","South East","Government","Sarvodaya Sr. Secondary Schools"
"1925061","Tughlakabad Extn., No.1-SKV (Aruna Asif Ali)","N/A","28.524873210224001","77.262344229913694","Morning","Nursery","12","2229","Zone-29","22","South East","Government","Sarvodaya Sr. Secondary Schools"
"1925062","Madanpur Khadar, No. 1- SKV","N/A","28.529485831542299","77.288797469575002","Morning","Nursery","12","2229","Zone-29","22","South East","Government","Sarvodaya Sr. Secondary Schools"
"1925190","Molar Band-GGSSS No. 3","N/A","28.494882021167001","77.326785254234906","Morning","6","12","2229","Zone-29","22","South East","Government","Senior Secondary Schools"
"1925246","Masjid Moth- Sarvodaya(Co-ed) Vidyalaya","N/A","28.563809380524301","77.218385768355802","General","Nursery","12","2225","Zone-25","22","South East","Government","Sarvodaya Sr. Secondary Schools"
"1925247","Badarpur, No.3-GBSSS","N/A","28.507043103038001","77.299575465338805","Evening","6","12","2229","Zone-29","22","South East","Government","Senior Secondary Schools"
"1925248","Badarpur, No.3-GGSSS","N/A","28.507153535172399","77.299551458337106","Morning","6","12","2229","Zone-29","22","South East","Government","Senior Secondary Schools"
"1925249","Tughlakabad Extn.-GBSSS No.3","N/A","28.5248612461208","77.262423990653801","Evening","6","12","2229","Zone-29","22","South East","Government","Senior Secondary Schools"
"1925250","Tughlakabad Extn.-GGSSS No.2","N/A","28.524510302615401","77.262651305206305","Morning","6","12","2229","Zone-29","22","South East","Government","Senior Secondary Schools"
"1925333","Shahpur Jat-S(Co-Ed)V","N/A","28.549919215055599","77.213475602238901","General","Nursery","12","1923","Zone-23","19","South","Government","Sarvodaya Sr. Secondary Schools"
"1925334","Lajpat Nagar-RPVV","N/A","28.576909438210802","77.240751726274596","General","6","12","2225","Zone-25","22","South East","Government","Partibha Vikas Vidhyalya"
"1925335","LAJPAT NAGAR GOVT.(CO.ED)S.S.S","N/A","28.5762469812496","77.239992835288206","General","6","12","2225","Zone-25","22","South East","Government","Senior Secondary Schools"
"1925339","Madanpur Khadar Extn. J.J.Colony  GBSSS","N/A","28.531126371763701","77.310083045915505","Evening","6","12","2229","Zone-29","22","South East","Government","Senior Secondary Schools"
"1925340","Madanpur Khadar Extn. J.J.Colony  GGSSS","N/A","28.531081929535102","77.309924324643703","Morning","6","12","2229","Zone-29","22","South East","Government","Senior Secondary Schools"
"1925341","HARKESH NAGAR GGSSS","N/A","28.544116360564701","77.276471861221594","Morning","6","12","2229","Zone-29","22","South East","Government","Senior Secondary Schools"
"1925342","HARKESH NAGAR GBSSS","N/A","28.5440474902651","77.276440295865697","Evening","6","12","2229","Zone-29","22","South East","Government","Senior Secondary Schools"
"1925345","Jasola Village, GGSSS","N/A","28.545575507755","77.296172369051902","Morning","6","12","2229","Zone-29","22","South East","Government","Senior Secondary Schools"
"1925353","Jasola Village, GBSSS","N/A","28.545542194629999","77.2961279905129","Evening","6","12","2229","Zone-29","22","South East","Government","Senior Secondary Schools"
"1925356","Tekhand - GBSSS","N/A","28.524683195758001","77.283795414068095","Evening","6","12","2229","Zone-29","22","South East","Government","Senior Secondary Schools"
"1925359","Badarpur, Tajpur Pahari - GGSSS","N/A","28.496556000000002","77.310233999999994","Morning","6","12","2229","Zone-29","22","South East","Government","Senior Secondary Schools"
"1925360","Badarpur, Tajpur Pahari - GBSSS","N/A","28.496556000000002","77.310233999999994","Evening","6","12","2229","Zone-29","22","South East","Government","Senior Secondary Schools"
"1925399","Molar Band, No.3- GBSSS","N/A","28.494728","77.3279601","Evening","6","12","2229","Zone-29","22","South East","Government","Senior Secondary Schools"
"1925400","Molar Band, No.4- GGSSS","N/A","28.495059999999999","77.328040000000001","Morning","6","12","2229","Zone-29","22","South East","Government","Senior Secondary Schools"
"1925401","Molar Band, No.1- GGSSS","N/A","28.494316000000001","77.330563999999995","Morning","6","12","2229","Zone-29","22","South East","Government","Senior Secondary Schools"
"1925402","Molar Band, No.2- SBV","N/A","28.494316000000001","77.330563999999995","Evening","Nursery","12","2229","Zone-29","22","South East","Government","Sarvodaya Sr. Secondary Schools"
"1925403","Madanpur Khadar- GBSSS","N/A","28.530279","77.288090999999994","Evening","6","12","2229","Zone-29","22","South East","Government","Senior Secondary Schools"
"1925404","Madanpur Khadar- GGSSS","N/A","28.530279","77.288090999999994","Morning","6","12","2229","Zone-29","22","South East","Government","Senior Secondary Schools"
"1925430","Kalkaji School of Excellence","N/A","28.5433257865","77.260276661814","General","Nursery","12","2229","Zone-29","22","South East","Government","Sarvodaya Sr. Secondary Schools"
"1925431","Madanpur Khadar Extn., Phase-III- SKV","N/A","28.527078","77.318916","Morning","Nursery","12","2229","Zone-29","22","South East","Government","Sarvodaya Sr. Secondary Schools"
"1925432","Madanpur Khadar School of Excellence, J.J Colony, Phase-II","N/A","28.529603","77.317972","General","Nursery","12","2229","Zone-29","22","South East","Government","Sarvodaya Sr. Secondary Schools"
